GBTCode	GBTCategoryText	GPCCode	GPCCategoryText
2120208	应急装备及配套物资；拦污封堵器材装备；拦污收集器材装备；油污类收集容器；	10005480	管道系统、供暖系统、通风设备和空调；管道系统、供暖系统、通风设备和空调；废物或污水处理设备；污水存水器、排水管；
2120209	应急装备及配套物资；拦污封堵器材装备；拦污收集器材装备；危化品类收集容器；	10005480	管道系统、供暖系统、通风设备和空调；管道系统、供暖系统、通风设备和空调；废物或污水处理设备；污水存水器、排水管；
2130101	应急装备及配套物资；泵类及通风排烟设备；排水泵类；大型排水机组；	10006902	建筑产品；建筑产品；排水系统；通道（排水系统）；
2130102	应急装备及配套物资；泵类及通风排烟设备；排水泵类；隔膜泵；	10008353	工业流体泵、系统；容积式泵；往复泵；隔膜泵；
2130103	应急装备及配套物资；泵类及通风排烟设备；排水泵类；消防泵；机动手抬泵(含浮艇泵)；	10008382	工业流体泵、系统；动力式泵；消防栓系统；消防设备；
2130104	应急装备及配套物资；泵类及通风排烟设备；排水泵类；抽水机；	10008340	工业流体泵、系统 ；动力式泵；离心泵；悬臂泵；
2130105	应急装备及配套物资；泵类及通风排烟设备；排水泵类；潜水泵；矿用排水潜水泵、矿用潜水泵等；	10008343	工业流体泵、系统；动力式泵；潜水泵；潜水泵；
2130106	应急装备及配套物资；泵类及通风排烟设备；排水泵类；深水泵；	10008343	工业流体泵、系统 ；动力式泵；潜水泵；潜水泵；
2130107	应急装备及配套物资；泵类及通风排烟设备；排水泵类；配套管道；	10006902	建筑产品；建筑产品；排水系统；通道（排水系统）；
2130108	应急装备及配套物资；泵类及通风排烟设备；排水泵类；大功率供排水装置；	10002665	建筑产品；建筑产品；排水系统；排水系统部件或配件；
2130201	应急装备及配套物资；泵类及通风排烟设备；排污泵类；污水泵；	10008343	工业流体泵、系统 ；动力式泵；潜水泵；潜水泵；
2130202	应急装备及配套物资；泵类及通风排烟设备；排污泵类；渣浆泵；	10008340	工业流体泵、系统 ；动力式泵；离心泵；悬臂泵；
2130203	应急装备及配套物资；泵类及通风排烟设备；排污泵类；沙砾泵；	10008340	工业流体泵、系统 ；动力式泵；离心泵；悬臂泵；
2130204	应急装备及配套物资；泵类及通风排烟设备；排污泵类；灰渣泵；	10008340	工业流体泵、系统 ；动力式泵；离心泵；悬臂泵；
2130205	应急装备及配套物资；泵类及通风排烟设备；排污泵类；抽吸泵；	10008340	工业流体泵、系统 ；动力式泵；离心泵；悬臂泵；
2130206	应急装备及配套物资；泵类及通风排烟设备；排污泵类；配套管道；	10002611	管道系统、供暖系统、通风设备和空调；管道系统、供暖系统、通风设备和空调；废物或污水处理设备；排污泵；
2130301	应急装备及配套物资；泵类及通风排烟设备；通风排烟设备；风机；	10005369	草坪和花园用品；草坪或花园用品；草坪或花园烹饪或加热器具；温室加热器、通风机；
2130302	应急装备及配套物资；泵类及通风排烟设备；通风排烟设备；坑道小型空气输送机；	10007628	管道系统、供暖系统、通风设备和空调；管道系统、供暖系统、通风设备和空调；管道系统、供暖系统、通风设备和空调；空气导管组合装；
2130303	应急装备及配套物资；泵类及通风排烟设备；通风排烟设备；强力风扇；	10003998	管道系统、供暖系统、通风设备和空调；管道系统、供暖系统、通风设备和空调；空调、制冷和通风设备；风扇-排气扇；
2130304	应急装备及配套物资；泵类及通风排烟设备；通风排烟设备；救援风筒；	10007610	管道系统、供暖系统、通风设备和空调；管道系统、供暖系统、通风设备和空调；管道系统、供暖系统、通风设备和空调；空气导管或配件；
2130305	应急装备及配套物资；泵类及通风排烟设备；通风排烟设备；移动式排烟机；	10003998	管道系统、供暖系统、通风设备和空调；管道系统、供暖系统、通风设备和空调；空调、制冷和通风设备；风扇-排气扇；
2130306	应急装备及配套物资；泵类及通风排烟设备；通风排烟设备；排烟管；	10003997	管道系统、供暖系统、通风设备和空调；管道系统、供暖系统、通风设备和空调；空调、制冷和通风设备；管道；
2140101	应急装备及配套物资；安防及反恐防暴装备；安全检查设备；微剂量 X射线安检设备；	10005869	动力工具和设备；动力工具和设备；动力工具和附件-手持便携式；螺栓查寻器、探测器、传感器；
2140102	应急装备及配套物资；安防及反恐防暴装备；安全检查设备；便携式 X射线安检仪；	10005869	动力工具和设备；动力工具和设备；动力工具和附件-手持便携式；螺栓查寻器、探测器、传感器；
2140103	应急装备及配套物资；安防及反恐防暴装备；安全检查设备；γ射线安检设备；	10005869	动力工具和设备；动力工具和设备；动力工具和附件-手持便携式；螺栓查寻器、探测器、传感器；
2140104	应急装备及配套物资；安防及反恐防暴装备；安全检查设备；中子射线安检设备；	10005869	动力工具和设备；动力工具和设备；动力工具和附件-手持便携式；螺栓查寻器、探测器、传感器；
2140105	应急装备及配套物资；安防及反恐防暴装备；安全检查设备；微波辐射安检设备；	10005869	动力工具和设备；动力工具和设备；动力工具和附件-手持便携式；螺栓查寻器、探测器、传感器；
2140106	应急装备及配套物资；安防及反恐防暴装备；安全检查设备；复合技术探测设备；	10005869	动力工具和设备；动力工具和设备；动力工具和附件-手持便携式；螺栓查寻器、探测器、传感器；
2140201	应急装备及配套物资；安防及反恐防暴装备；安防系统与监控设备；视频信号探测与图像复核装置；	10005869	动力工具和设备；动力工具和设备；动力工具和附件-手持便携式；螺栓查寻器、探测器、传感器；
2140202	应急装备及配套物资；安防及反恐防暴装备；安防系统与监控设备；视频信号传输及控制设备；	10005394	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；信号转发器；
2140203	应急装备及配套物资；安防及反恐防暴装备；安防系统与监控设备；视频图像显示 、记录设备；	10001412	视听和摄影用品；视听设备；视频录像和回放设备；录像带播放器或录像机；
2140204	应急装备及配套物资；安防及反恐防暴装备；安防系统与监控设备；安防集成系统；	10005418	安全、保护和监控用品；安全、保护和监控用品组合装；安全、保护和监控用品组合装；安全、保护、监控用品组合装；
2140205	应急装备及配套物资；安防及反恐防暴装备；安防系统与监控设备；报警设备；	10005385	安全、保护和监控用品；环境安全或保护用品；环保阻燃或化学安全用品；公共火灾报警装置；
2140301	应急装备及配套物资；安防及反恐防暴装备；非致命性反恐武器及实体防护设备；反装备非致命性武器；超级润滑剂、材料脆化剂、超级腐蚀剂、超级黏胶、动力系统熄火弹等；	10005626	安全和保护用品-自制；安全和保护用品-自制；集体防护辅助用品-自制；吸收剂（自制）；
2140301	应急装备及配套物资；安防及反恐防暴装备；非致命性反恐武器及实体防护设备；反装备非致命性武器；超级润滑剂、材料脆化剂、超级腐蚀剂、超级黏胶、动力系统熄火弹等；	10005267	润滑剂；润滑剂或保护性化合物；润滑产品；润滑油、液；
2140302	应急装备及配套物资；安防及反恐防暴装备；非致命性反恐武器及实体防护设备；物理型非致命性武器；声光手榴弹、防暴枪、防暴弹、防暴发射器、强光手电、棍、电击武器、水枪和水炮、抓捕网等；	10008052	运动设备；运动设备；运动用枪械设备；武器-手持式-手榴弹或炸药；
